f1,f2,f3,f4,f5,Net Quantity,Gross Sales,Discounts,Returns,Total Net Sales
1.0,0.0,0.0,0.0,0.0,14.0,350.0,-17.2,0.0,332.8
0.0,0.0,0.0,0.0,1.0,1.0,22.0,0.0,0.0,22.0
1.0,0.0,0.0,0.0,0.0,1.0,165.0,0.0,0.0,165.0
0.0,0.0,0.0,0.0,1.0,2.0,36.0,0.0,0.0,36.0
0.0,1.0,0.0,0.0,0.0,5.0,580.0,0.0,0.0,580.0
1.0,0.0,0.0,0.0,0.0,0.5,76.0,-2.0,0.0,74.0
0.0,1.0,0.0,0.0,0.0,2.0,84.0,0.0,0.0,84.0
0.0,0.0,0.0,1.0,0.0,3.0,70.0,0.0,-28.0,42.0
0.0,1.0,0.0,0.0,0.0,,175.0,0.0,0.0,175.0
0.0,1.0,0.0,0.0,0.0,22,88.0,0.0,0.0,88.0
1.0,0.0,0.0,0.0,0.0,2.0,56.0,0.0,0.0,56.0
0.0,0.0,0.0,1.0,0.0,1.0,72.0,0.0,0.0,72.0
0.0,0.0,0.0,0.0,1.0,2.0,30.0,0.0,0.0,30.0
1.0,0.0,0.0,0.0,0.0,1.0,58.0,-5.0,0.0,53.0
0.0,1.0,0.0,0.0,0.0,1.0,175.0,0.0,0.0,175.0
1.0,0.0,0.0,0.0,0.0,3.0,66.0,0.0,0.0,66.0
1.0,0.0,0.0,0.0,0.0,4.0,458.0,-15.6,0.0,442.4
1.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,18.0
0.0,1.0,0.0,0.0,0.0,2.0,220.0,0.0,0.0,220.0
0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,38.0
0.0,1.0,0.0,0.0,0.0,1.0,145.0,ȋʖ,0.0,145.0
0.0,0.0,1.0,0.0,0.0,4.0,272.0,-6.79,0.0,265.21
0.0,0.0,1.0,0.0,0.0,1.0,38.0,0.0,0000,38.0
0.0,0.0,0.0,0.0,1.0,8.0,108.0,-9.6,-10.8,87.6
0.0,1.0,0.0,0.0,0.0,2.0,76.0,-3.8,0.0,72.2
0.0,1.0,0.0,0.0,0.0,9.0,339.0,0.0,0.0,339.0
0.0,1.0,0.0,0.0,0.0,1.0,185.0,0.0,0.0,185.0
1.0,0.0,0.0,0.0,0.0,3.0,184.0,-11.6,0.0,172.4
0.0,0.0,0.0,1.0,0.0,2.0,68.0,-3.4,0.0,64.6
0.0,1.0,0.0,0.0,0.0,4.0,,-19.69,0.0,225.31
0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,12.0
0.0,0.0,0.0,1.0,0.0,1.0,34.0,0.0,0.0,34.0
0.0,0.0,0.0,0.0,1.0,13.0,468.0,-7.2,0.0,460.8
0.0,0.0,1.0,0.0,0.0,1.0,62.0,0.0,,62.0
0.0,0.0,0.0,1.0,0.0,1.0,28.0,0.0,0.0,28.0
0.0,0.0,0.0,0.0,1.0,2.0,88.0,	κ_ͤ,0.0,83.6
0.0,1.0,0.0,0.0,0.0,1.0,125.0,0.0,0.0,125.0
1.0,0.0,0.0,0.0,0.0,5.0,460.0,0.0,0.0,460.0
0.0,0.0,0.0,1.0,0.0,1.0,58.0,0.0,0.0,58.0
0.0,0.0,1.0,0.0,0.0,1.0,74.0,-14.8,0.0,59.2
0.0,1.0,0.0,0.0,0.0,30.0,1907.0,-41.3,0.0,1865.7
0.0,0.0,0.0,0.0,1.0,1.0,22.0,0.0,0.0,22.0
0.0,0.0,0.0,1.0,0.0,25.0,700.0,-35.8,0.0,664.2
0.0,0.0,1.0,0.0,0.0,3.0,179.2,-5.12,0.0,174.08
0.0,0.0,1.0,0.0,0.0,1.0,82.0,0.0,0.0,82.0
0.0,0.0,0.0,0.0,1.0,1.0,76.0,0.0,0.0,76.0
0.0,1.0,0.0,0.0,0.0,1.0,115.0,-5.0,0.0,110.0
1.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,36.0
1.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,18.0
0.0,1.0,0.0,0.0,0.0,14.0,1158.0,-67.16,0.0,1090.84
0.0,1.0,0.0,0.0,0.0,2.0,104.0,-3.61,-34.0,66.39
0.0,1.0,0.0,0.0,0.0,1.0,88.0,-8.8,0.0,79.2
0.0,1.0,0.0,0.0,0.0,2ĲĻ,58.0,0.0,0.0,58.0
1.0,0.0,0.0,0.0,0.0,3.0,96.0,$̨,0.0,96.0
0.0,0.0,0.0,0.0,1.0,1.0,39.0,0.0,0.0,39.0
1.0,0.0,0.0,0.0,0.0,1.0,240.0,0.0,0.0,240.0
0.0,0.0,1.0,0.0,0.0,2.0,76.0,-7.6,0.0,68.4
1.0,0.0,0.0,0.0,0.0,AɴƜ,162.0,0.0,0.0,162.0
1.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,18.0
0.0,1.0,0.0,0.0,0.0,1.0,90.0,0.0,0.0,90.0
0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0,12.0
1.0,0.0,0.0,0.0,0.0,5.0,312.0,-5.0,0.0,307.0
0.0,0.0,0.0,0.0,1.0,,100.0,-9.6,0.0,90.4
0.0,0.0,0.0,1.0,0.0,0000,340.0,-18.6,0.0,321.4
0.0,0.0,0.0,1.0,0.0,3.0,54.0,-1.8,0.0,52.2
0.0,0.0,0.0,1.0,0.0,3.0,84.0,-2.8,0.0,81.2
0.0,0.0,0.0,1.0,0.0,1.0,28.0,0.0,0.0,28.0
0.0,1.0,0.0,0.0,0.0,2.0,148.0,0.0,0.0,148.0
0.0,1.0,0.0,0.0,0.0,6.0,268.0,-4.0,-38.0,226.0
0.0,0.0,0.0,0.0,1.0,2.0,50.0,-4.57,0.0,45.43
0.0,1.0,0.0,0.0,0.0,2.0,92.0,0.0,0.0,92.0
0.0,0.0,1.0,0.0,0.0,1.0,68.0,-6.8,0.0,61.2
1.0,0.0,0.0,0.0,0.0,3.0,302.0,-23.4,0.0,278.6
1.0,0.0,0.0,0.0,0.0,2.0,300.0,0.0,0.0,300.0
1.0,0.0,0.0,0.0,0.0,7.0,,-2.2,0.0,151.8
1.0,0.0,0.0,0.0,0.0,3.0,126.0,-11.14,0.0,114.86
0.0,1.0,0.0,0.0,0.0,2.0,96.0,0.0,0.0,96.0
0.0,1.0,0.0,0.0,0.0,1.0,175.0,0.0,0.0,175.0
0.0,0.0,0.0,1.0,0.0,1.0,34.0,-6.8,0.0,27.2
0.0,1.0,0.0,0.0,0.0,1.0,136.0,0.0,0.0,136.0
1.0,0.0,0.0,0.0,0.0,2.0,26.4,-1.32,0.0,25.08
0.0,0.0,0.0,1.0,0.0,3.0,96.0,0.0,0.0,96.0
0.0,1.0,0.0,0.0,0.0,3.0,174.0,0.0,0.0,174.0
0.0,0.0,0.0,1.0,0.0,1.0,28.0,0.0,,28.0
1.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,42.0
0.0,0.0,0.0,1.0,0.0,4.0,112.0,0.0,0.0,112.0
0.0,0.0,0.0,0.0,1.0,1.0,76.0,0.0,0.0,76.0
0.0,0.0,0.0,0.0,1.0,0.0,28.0,-2.81,-25.19,0.0
0.0,1.0,0.0,0.0,0.0,9.0,378.0,-4.2,0.0,373.8
0.0,1.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,34.0
0.0,0.0,0.0,1.0,0.0,4.0,156.0,-3.81,0.0,152.19
0.0,0.0,0.0,1.0,0.0,6.0,144.0,-2.4,0.0,141.6
0.0,0.0,1.0,0.0,0.0,5.0,112.5,44,0.0,107.68
0.0,0.0,1.0,0.0,0.0,1.0,34.0,0.0,0.0,34.0
1.0,0.0,0.0,0.0,0.0,5.0,636.0,-12.4,0.0,623.6
0.0,0.0,0.0,1.0,0.0,7.0,98.0,0.0,0.0,98.0
0.0,1.0,0.0,0.0,0.0,1.0,48.0,0.0,0.0,48.0
0.0,1.0,0.0,0.0,0.0,1.0,48.0,-4.8,0.0,43.2
0.0,1.0,0.0,0.0,0.0,1.0,116.0,0.0,s,116.0
0.0,0.0,1.0,0.0,0.0,2.0,40.0,¼êJ,0.0,38.1
1.0,0.0,0.0,0.0,0.0,18.0,450.0,-5.0,0.0,445.0
0.0,1.0,0.0,0.0,0.0,2.0,88.0,0.0,0.0,88.0
0.0,1.0,0.0,0.0,0.0,00,232.0,-11.6,0.0,220.4
1.0,0.0,0.0,0.0,0.0,..,48.0,0.0,0.0,48.0
0.0,1.0,0.0,0.0,0.0,3.0,152.0,0.0,0.0,152.0
0.0,1.0,0.0,0.0,0.0,3.0,174.0,0.0,0.0,174.0
1.0,0.0,0.0,0.0,0.0,4.0,380.0,-9.5,0.0,370.5
1.0,0.0,0.0,0.0,0.0,1.0,72.0,0.0,0.0,72.0
0.0,1.0,0.0,0.0,0.0,4.0,700.0,0.0,0.0,700.0
1.0,0.0,0.0,0.0,0.0,1.0,26.0,-2.6,0.0,23.4
0.0,1.0,0.0,0.0,0.0,2.0,350.0,-17.5,0.0,332.5
0.0,0.0,0.0,0.0,1.0,9.0,97.5,-1.05,0.0,96.45
1.0,0.0,0.0,0.0,0.0,4.0,Alabama,-4.19,0.0,355.81
0.0,0.0,1.0,0.0,0.0,2.0,288.0,-14.39,0.0,273.61
1.0,0.0,0.0,0.0,0.0,2.0,396.0,-39.6,s,356.4
0.0,1.0,0.0,0.0,0.0,1.0,,-6.6,0.0,59.4
1.0,0.0,0.0,0.0,0.0,5.0,180.0,-3.6,0.0,176.4
0.0,0.0,1.0,0.0,0.0,1.0,58.5,0.0,0.0,58.5
0.0,0.0,0.0,0.0,1.0,15.0,159.0,-11.54,0.0,147.46
0.0,0.0,1.0,0.0,0.0,2.0,136.0,-6.8,0.0,129.2
0.0,1.0,0.0,0.0,0.0,1.0,125.0,0.0,0.0,125.0
0.0,1.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,34.0
0.0,1.0,0.0,0.0,0.0,1.0,185.0,-18.5,0.0,166.5
0.0,1.0,0.0,0.0,0.0,1.0,185.0,0.0,0.0,185.0
0.0,0.0,0.0,0.0,1.0,3.0,106.0,0.0,0.0,106.0
0.0,0.0,0.0,1.0,0.0,2.0,116.0,0.0,0.0,116.0
0.0,0.0,1.0,0.0,0.0,2.0,288.0,0.0,0.0,288.0
0.0,1.0,0.0,0.0,0.0,2.0,220.0,-11.0,0.0,209.0
0.0,0.0,0.0,1.0,0.0,2.0,68.0,-3.4,0.0,64.6
0.0,1.0,0.0,0.0,0.0,1.0,125.0,0.0,0.0,125.0
0.0,1.0,0.0,0.0,0.0,1.0,48.0,-1.19,0.0,46.81
0.0,0.0,0.0,0.0,1.0,1.0,70.0,0.0,,70.0
1.0,0.0,0.0,0.0,0.0,4.0,180.0,-4.5,0.0,175.5
1.0,0.0,0.0,0.0,0.0,2.0,645.0,-4.15,0.0,640.85
0.0,1.0,0.0,0.0,0.0,4.0,112.0,-2.8,0.0,109.2
0.0,1.0,0.0,0.0,0.0,5.0,925.0,0.0,0.0,925.0
0.0,1.0,0.0,0.0,0.0,1.0,115.0,0.0,0.0,115.0
0.0,0.0,0.0,1.0,0.0,1.0,68.0,-13.6,-27.2,27.2
0.0,0.0,0.0,1.0,0.0,6.0,288.0,-9.6,0.0,278.4
0.0,0.0,1.0,0.0,0.0,1.0,185.0,0.0,0.0,185.0
0.0,0.0,0.0,0.0,1.0,5.0,140.0,0.0,0.0,140.0
0.0,0.0,0.0,1.0,0.0,2.0,123.0,0.0,0.0,123.0
0.0,0.0,0.0,0.0,1.0,10.0,105.0,-9.95,0.0,95.05
0.0,0.0,1.0,0.0,0.0,2.0,190.0,0.0,0.0,190.0
0.0,0.0,0.0,0.0,1.0,1.0,125.0,-12.5,0.0,112.5
0.0,0.0,0.0,0.0,1.0,9.0,112.0,-4.8,0.0,107.2
0.0,1.0,0.0,0.0,0.0,1.0,220.0,0.0,-110.0,110.0
0.0,0.0,0.0,0.0,1.0,1.0,32.0,-3.2,̉,28.8
0.0,1.0,0.0,0.0,0.0,1.0,58.0,-11.6,0.0,46.4
0.0,1.0,0.0,0.0,0.0,1.0,564.0,0.0,-376.0,188.0
0.0,1.0,0.0,0.0,0.0,2.0,230.0,0.0,0.0,230.0
0.0,1.0,0.0,0.0,0.0,1.0,110.0,0.0,0.0,110.0
0.0,0.0,0.0,1.0,0.0,3.0,126.0,0.0,0.0,126.0
1.0,0.0,0.0,0.0,0.0,2.0,132.0,--..88,-37.12,90.0
0.0,1.0,0.0,0.0,0.0,1.0,110.0,0.0,0.0,110.0
0.0,1.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,44.0
1.0,0.0,0.0,0.0,0.0,15.0,1110.0,-81.38,0.0,1028.62
1.0,0.0,0.0,0.0,0.0,4.0,91.0,-4.7,0.0,86.3
0.0,1.0,0.0,0.0,0.0,1.0,115.0,0.0,0.0,115.0
0.0,0.0,1.0,0.0,0.0,4.0,248.0,0.0,0.0,248.0
0.0,1.0,0.0,0.0,0.0,6.0,1050.0,-17.5,0.0,1032.5
1.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0
0.0,0.0,0.0,1.0,0.0,7.0,270.0,-15.21,0.0,254.79
0.0,1.0,0.0,0.0,0.0,3.0,204.0,-13.6,0.0,190.4
0.0,0.0,0.0,0.0,1.0,5.0,64.0,-6.0,0.0,58.0
0.0,1.0,0.0,0.0,0.0,3.0,460.0,-2.24,0.0,457.76
0.0,1.0,0.0,0.0,0.0,1.0,185.0,0.0,0.0,185.0
0.0,1.0,0.0,0.0,0.0,6.0,Alabama,-35.0,-175.0,1015.0
0.0,0.0,0.0,1.0,0.0,2.0,68.0,-6.8,s,61.2
0.0,1.0,0.0,0.0,0.0,Some college,48.0,-4.8,0.0,43.2
0.0,1.0,0.0,0.0,0.0,3.0,160.0,0.0,0.0,160.0
1.0,0.0,0.0,0.0,0.0,2.0,296.0,0.0,0.0,296.0
0.0,1.0,0.0,0.0,0.0,1.0,185.0,-18.5,0.0,166.5
1.0,0.0,0.0,0.0,0.0,2.0,336.0,0.0,0.0,336.0
0.0,0.0,1.0,0.0,0.0,2.0,76.0,-15.2,0.0,60.8
0.0,0.0,1.0,0.0,0.0,1.0,24.0,-2.4,0.0,21.6
1.0,0.0,0.0,0.0,0.0,4.0,152.0,0.0,s,152.0
0.0,0.0,0.0,1.0,0.0,7.0,336.0,Afghanistan,0.0,332.85
0.0,0.0,0.0,1.0,0.0,1.0,38.0,0.0,0.0,38.0
1.0,0.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,38.0
0.0,0.0,0.0,0.0,1.0,2.0,36.0,-1.8,0.0,34.2
0.0,0.0,1.0,0.0,0.0,1.0,42.0,0.0,0.0,42.0
0.0,0.0,1.0,0.0,0.0,5.0,631.0,0.0,0.0,631.0
0.0,0.0,0.0,0.0,1.0,}ŶƘ,58.5,0.0,0.0,58.5
0.0,1.0,0.0,0.0,0.0,1.0,48.0,0.0,0.0,48.0
0.0,0.0,0.0,1.0,0.0,2.0,76.0,-11.4,0.0,64.6
0.0,1.0,0.0,0.0,0.0,3.0,138.0,0.0,0.0,138.0
0.0,1.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,120.0
0.0,1.0,0.0,0.0,0.0,8.0,274.0,0.0,-34.0,240.0
0.0,0.0,0.0,1.0,0.0,1.0,+ɭǰ×,0.0,0.0,18.0
0.0,0.0,0.0,1.0,0.0,40.0,616.0,-11.2,-56.0,548.8
0.0,0.0,0.0,1.0,0.0,2.0,76.0,0.0,0.0,76.0
0.0,0.0,1.0,0.0,0.0,16.0,iȖ˪̕,-4.4,0.0,347.6
0.0,1.0,0.0,0.0,0.0,8.0,344.0,0.0,0.0,344.0
0.0,1.0,0.0,0.0,0.0,2.0,98.0,-3.4,-32.0,62.6
0.0,1.0,0.0,0.0,0.0,3.0,945.0,-63.0,0.0,882.0
0.0,1.0,0.0,0.0,0.0,1.0,ûŔ<,0.0,0.0,34.0
0.0,1.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,116.0
0.0,0.0,0.0,1.0,0.0,2.0,48.0,0.0,0.0,48.0
0.0,1.0,0.0,0.0,0.0,1.0,Alabama,-37.0,0.0,148.0
1.0,0.0,0.0,0.0,0.0,18.0,648.0,-21.6,0.0,626.4
1.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,32.0
1.0,0.0,0.0,0.0,0.0,2.0,44.0,0.0,0.0,44.0
0.0,0.0,0.0,0.0,1.0,1.0,36.0,0.0,0.0,36.0
0.0,0.0,0.0,0.0,1.0,2.0,56.0,0.0,0.0,56.0
0.0,1.0,0.0,0.0,0.0,1.0,145.0,0.0,0.0,145.0
0.0,0.0,0.0,1.0,0.0,13.0,624.0,-19.2,0.0,604.8
0.0,0.0,0.0,1.0,0.0,1.0,28.0,0.0,0.0,28.0
0.0,1.0,0.0,0.0,0.0,4.0,1030.0,0.0,0.0,1030.0
0.0,0.0,0.0,1.0,0.0,1.0,Alabama,0.0,jǢą̦,28.5
0.0,1.0,0.0,0.0,0.0,1.0,240.0,0.0,0.0,240.0
1.0,0.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,38.0
0.0,0.0,0.0,1.0,0.0,1.0,Alabama,-4.4,0.0,39.6
0.0,0.0,0.0,1.0,0.0,4.0,134.0,-3.4,0.0,130.6
0.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,0.0,14.0
1.0,0.0,0.0,0.0,0.0,2.0,168.0,-16.8,0.0,151.2
0.0,1.0,0.0,0.0,0.0,1.0,145.0,0.0,0.0,145.0
0.0,1.0,0.0,0.0,0.0,1.0,145.0,0.0,0.0,145.0
0.0,1.0,0.0,0.0,0.0,2.0,62.0,-2.8,0.0,59.2
1.0,0.0,0.0,0.0,0.0,6.0,588.0,-48.99,0.0,539.01
0.0,0.0,0.0,0.0,1.0,6.0,72.0,-1.2,0.0,70.8
0.0,0.0,0.0,1.0,0.0,,56.0,0.0,0.0,56.0
0.0,1.0,0.0,0.0,0.0,1.0,68.0,0.0,0.0,68.0
1.0,0.0,0.0,0.0,0.0,4.0,96.0,0.0,0.0,96.0
0.0,1.0,0.0,0.0,0.0,2.0,112.0,-16.8,0.0,95.2
0.0,1.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,34.0
0.0,0.0,0.0,1.0,0.0,1.0,58.0,0.0,0.0,58.0
0.0,1.0,0.0,0.0,0.0,1.0,185.0,0.0,0.0,185.0
0.0,1.0,0.0,0.0,0.0,5.0,307.0,0.0,0.0,307.0
0.0,0.0,1.0,0.0,0.0,8.0,Alabama,-4.8,0.0,187.2
0.0,1.0,0.0,0.0,0.0,2.0,88.0,-4.4,0.0,83.6
0.0,0.0,0.0,0.0,1.0,1.0,18.0,-1.8,0.0,16.2
0.0,0.0,1.0,0.0,0.0,2.0,136.0,0.0,0.0,136.0
0.0,0.0,0.0,0.0,1.0,3.0,54.0,0.0,0.0,54.0
0.0,0.0,0.0,0.0,1.0,4.0,80.0,-10.0,0.0,70.0
0.0,1.0,0.0,0.0,0.0,1.0,310.0,0.0,0.0,310.0
0.0,0.0,1.0,0.0,0.0,4.0,166.6,0.0,0000,166.6
0.0,0.0,0.0,1.0,0.0,6.0,288.0,-12.0,0.0,276.0
0.0,0.0,1.0,0.0,0.0,1.0,0.83,-3.8,0.0,34.2
0.0,1.0,0.0,0.0,0.0,3.0,450.0,0.0,0.0,450.0
0.0,0.0,1.0,0.0,0.0,5.0,2222,-7.6,-38.0,182.4
0.0,0.0,0.0,1.0,0.0,29.0,462.0,-8.41,-56.0,397.59
1.0,0.0,0.0,0.0,0.0,3.0,330.0,-22.0,0.0,308.0
1.0,0.0,0.0,0.0,0.0,1.0,88.0,-8.8,0.0,79.2
0.0,0.0,1.0,0.0,0.0,2.0,100.0,0.0,0.0,100.0
0.0,0.0,0.0,0.0,1.0,2.0,48.0,0.0,0.0,48.0
0.0,1.0,0.0,0.0,0.0,5.0,170.0,0.0,0.0,170.0
0.0,0.0,1.0,0.0,0.0,3.0,114.0,-3.8,0.0,110.2
0.0,1.0,0.0,0.0,0.0,7.0,812.0,-11.6,0.0,800.4
0.0,0.0,0.0,1.0,0.0,2.0,68.0,0.0,0.0,68.0
0.0,1.0,0.0,0.0,0.0,3.0,125.0,-8.7,0.0,116.3
0.0,0.0,1.0,0.0,0.0,2.0,76.0,2.51-,0.0,60.8
1.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,44.0
0.0,0.0,1.0,0.0,0.0,1.0,65.0,0.0,0.0,65.0
0.0,1.0,0.0,0.0,0.0,3.0,330.0,-22.0,0.0,308.0
1.0,0.0,0.0,0.0,0.0,5.0,180.0,-7.2,0.0,172.8
0.0,1.0,0.0,0.0,0.0,1.0,145.0,0.0,0.0,145.0
0.0,0.0,1.0,0.0,0.0,3.0,186.0,-12.4,0.0,173.6
1.0,0.0,0.0,0.0,0.0,3.0,57.0,-1.9,0.0,55.1
0.0,1.0,0.0,0.0,0.0,,498.0,0.0,0.0,498.0
1.0,0.0,0.0,0.0,0.0,1.0,185.0,0.0,0.0,185.0
1.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,0.0,45.0
1.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,0.0,48.0
1.0,0.0,0.0,0.0,0.0,3.0,108.0,-8.0,0.0,100.0
0.0,1.0,0.0,0.0,0.0,1.0,175.0,0.0,0.0,175.0
0.0,1.0,0.0,0.0,0.0,1.0,175.0,0.0,0.0,175.0
0.0,0.0,1.0,0.0,0.0,1.0,74.0,-14.8,0.0,59.2
0.0,0.0,0.0,1.0,0.0,11.0,308.0,-11.21,0.0,296.79
1.0,0.0,0.0,0.0,0.0,3.0,222.0,0.0,0.0,222.0
1.0,0.0,0.0,0.0,0.0,6.0,379.0,..,0.0,379.0
1.0,0.0,0.0,0.0,0.0,2.0,128.0,0.0,0.0,128.0
0.0,0.0,0.0,1.0,0.0,1.0,26.0,,0.0,26.0
0.0,0.0,0.0,0.0,1.0,1.0,32.0,0.0,0.0,32.0
0.0,0.0,0.0,0.0,1.0,2.0,68.0,-3.4,0.0,64.6
1.0,0.0,0.0,0.0,0.0,2.0,36.0,-1.16,0.0,34.84
1.0,0.0,0.0,0.0,0.0,1.0,;ʂȱ,0.0,0.0,45.0
0.0,0.0,0.0,1.0,0.0,6.0,84.0,0.0,0.0,84.0
0.0,0.0,1.0,0.0,0.0,2.0,76.0,-3.8,0.0,72.2
1.0,0.0,0.0,0.0,0.0,15.0,1110.0,-46.79,0.0,1063.21
0.0,0.0,0.0,1.0,0.0,1.0,32.0,-1.6,0.0,30.4
0.0,1.0,0.0,0.0,0.0,1.0,74.0,-7.4,0.0,66.6
0.0,1.0,0.0,0.0,0.0,1.0,115.0,-11.5,0.0,103.5
0.0,0.0,1.0,0.0,0.0,2.0,75.4,-7.54,0.0,67.86
0.0,0.0,0.0,1.0,0.0,1.0,48.0,-4.8,0.0,43.2
0.0,0.0,0.0,1.0,0.0,1.0,58.0,0.0,0.0,58.0
0.0,0.0,0.0,0.0,1.0,2.0,36.0,0.0,0.0,36.0
1.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,32.0
0.0,0.0,0.0,1.0,0.0,1.0,48.0,0.0,0000,48.0
0.0,1.0,0.0,0.0,0.0,1.0,74.0,0.0,0.0,74.0
0.0,1.0,0.0,0.0,0.0,3.0,288.0,0.0,0.0,288.0
0.0,1.0,0.0,0.0,0.0,1.0,48.0,0.0,0.0,48.0
1.0,0.0,0.0,0.0,0.0,6.0,216.0,-14.4,0.0,201.6
0.0,0.0,0.0,1.0,0.0,2.0,156.0,0.0,0.0,156.0
0.0,1.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,116.0
0.0,0.0,0.0,1.0,0.0,1.0,34.0,0.0,0.0,34.0
0.0,1.0,0.0,0.0,0.0,4.0,232.0,-10.6,0.0,221.4
0.0,1.0,0.0,0.0,0.0,1.0,145.0,0.0,0.0,145.0
0.0,0.0,0.0,1.0,0.0,4.0,180.0,-4.6,00..,175.4
0.0,1.0,0.0,0.0,0.0,1.0,145.0,0.0,0.0,145.0
0.0,0.0,0.0,1.0,0.0,16.0,0.867,-33.6,0.0,734.4
0.0,1.0,0.0,0.0,0.0,2.0,126.0,-4.2,s,79.8
1.0,0.0,0.0,0.0,0.0,1.0,38.0,-3.8,0.0,34.2
0.0,1.0,0.0,0.0,0.0,2.0,576.0,0.0,0.0,576.0
0.0,0.0,0.0,1.0,0.0,2.0,56.0,-5.6,0.0,50.4
0.0,0.0,0.0,0.0,1.0,2.0,22.5,-1.05,0.0,21.45
0.0,1.0,0.0,0.0,0.0,1.0,185.0,0.0,0.0,185.0
0.0,1.0,0.0,0.0,0.0,1.0,125.0,0.0,0.0,125.0
0.0,0.0,0.0,0.0,1.0,5.0,90.0,,0.0,90.0
1.0,0.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,38.0
0.0,0.0,1.0,0.0,0.0,1.0,50.0,0.0,s,50.0
0.0,0.0,0.0,0.0,1.0,8.0,87.0,-4.19,s,82.81
1.0,0.0,0.0,0.0,0.0,3.0,114.0,0.0,0.0,114.0
0.0,0.0,0.0,1.0,0.0,1.0,42.0,0.0,0.0,42.0
0.0,0.0,0.0,1.0,0.0,3.0,102.0,-10.21,0.0,91.79
0.0,1.0,0.0,0.0,0.0,2.0,86.0,-8.4,0.0,77.6
0.0,0.0,0.0,0.0,1.0,2.0,136.0,-6.8,0.0,129.2
0.0,0.0,0.0,1.0,0.0,1.0,22.0,0.0,0.0,22.0
0.0,1.0,0.0,0.0,0.0,4.0,192.0,-4.8,0.0,187.2
0.0,1.0,0.0,0.0,0.0,1.0,110.0,-11.0,0.0,99.0
0.0,1.0,0.0,0.0,0.0,1.0,44.0,-4.41,0.0,39.59
1.0,0.0,0.0,0.0,0.0,3.0,192.0,0.0,0.0,192.0
0.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,0.0,16.0
0.0,0.0,0.0,1.0,0.0,2.0,116.0,-5.8,0.0,110.2
1.0,0.0,0.0,0.0,0.0,10.0,180.0,-3.62,0.0,176.38
0.0,1.0,0.0,0.0,0.0,5.0,550.0,0.0,0.0,550.0
1.0,0.0,0.0,0.0,0.0,2.0,1150.0,-2Ġ30.0,0.0,920.0
0.0,1.0,0.0,0.0,0.0,1.0,68.0,0.0,0.0,68.0
1.0,0.0,0.0,0.0,0.0,4.0,56.É0,0.0,\͍ƍ,56.0
0.0,1.0,0.0,0.0,0.0,15.0,1260.0,0.0,0.0,1260.0
1.0,0.0,0.0,0.0,0.0,Some college,350.0,-17.5,0.0,332.5
1.0,0.0,0.0,0.0,0.0,2.0,36.0,-1.8,0.0,34.2
0.0,0.0,0.0,0.0,1.0,2.0,36.0,0.0,0.0,36.0
1.0,0.0,0.0,0.0,0.0,4.0,122.0,-3.8,0.0,118.2
1.0,0.0,0.0,0.0,0.0,1.0,115.0,0.0,0.0,115.0
0.0,0.0,1.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0
0.0,1.0,0.0,0.0,0.0,1.0,116.0,0.0,0.0,116.0
0.0,1.0,0.0,0.0,0.0,5.0,272.0,-5.12,-38.88,228.0
0.0,0.0,0.0,1.0,0.0,3.0,102.0,-16.99,0.0,85.01
0.0,0.0,0.0,1.0,0.0,1.0,68.0,0.0,0.0,68.0
0.0,1.0,0.0,0.0,0.0,1.0,116.0,J¹̑Ζ΋,0.0,104.4
1.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,28.0
1.0,0.0,0.0,0.0,0.0,1.0,ʄƻɳ,0.0,0.0,44.0
1.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,120.0
0.0,1.0,0.0,0.0,0.0,2.0,92.0,0.0,0.0,92.0
