f1,f2,f3,f4,f5,Net Quantity,Gross Sales,Discounts,Returns,Total Net Sales
0.0,0.0,0.0,0.0,1.0,1.0,24.0,0.0,0.0,24.0
0.0,0.0,0.0,1.0,0.0,3.0,Alabama,0.0,0.0,36.0
0.0,0.0,0.0,0.0,1.0,2.0,86.0,0.0,0.0,86.0
0.0,0.0,0.0,0.0,1.0,9.0,103.5,Afghanistan,0.0,100.35
0.0,1.0,0.0,0.0,0.0,3.0,33..00,0.0,0.0,132.0
0.0,1.0,0.0,0.0,0.0,,145.0,0.0,0.0,145.0
0.0,1.0,0.0,0.0,0.0,5.0,625.0,-12.5,0.0,612.5
0.0,0.0,0.0,1.0,0.0,2.0,Kβ·Ȕ,-3.4,0.0,64.6
0.0,1.0,0.0,0.0,0.0,1.0,185.0,-18.5,0.0,166.5
0.0,0.0,0.0,1.0,0.0,13.0,238.0,..11,-56.0,177.79
0.0,0.0,1.0,0.0,0.0,4.0,kΝǭ@ ,0.0,,196.0
0.0,1.0,0.0,0.0,0.0,3.0,,,0.0,336.0
0.0,0.0,1.0,0.0,0.0,12.0,1120.0,-72.0,0.0,1048.0
0.0,0.0,1.0,0.0,0.0,1.0,41.6,0.0,0.0,41.6
1.0,0.0,0.0,0.0,0.0,3.0,84.0,-2.79,0.0,81.21
0.0,0.0,1.0,0.0,0.0,3.0,162.0,*Áò͡,0.0,156.6
0.0,1.0,0.0,0.0,0.0,3.0,132.0,-8.8,0.0,123.2
0.0,1.0,0.0,0.0,0.0,1.0,175.0,0.0,0.0,175.0
0.0,0.0,0.0,1.0,0.0,2.0,76.0,0.0,0.0,76.0
0.0,0.0,0.0,1.0,0.0,1.0,2È8.0,-5.6,0.0,22.4
1.0,0.0,0.0,0.0,0.0,25.0,450.0,-14.39,0.0,435.61
0.0,0.0,0.0,1.0,0.0,2.0,96.0,0.0,0.0,96.0
0.0,0.0,0.0,1.0,0.0,1.0,38.0,0.0,0.0,38.0
0.0,1.0,0.0,0.0,0.0,2.0,348.0,-11.6,-104.4,232.0
0.0,1.0,0.0,0.0,0.0,5.0,172.0,-14.0,,158.0
0.0,1.0,0.0,0.0,0.0,Some college,57.96,0.0,-34.0,35.75
0.0,0.0,0.0,1.0,0.0,1.0,24.0,0.0,0.0,24.0
0.0,0.0,0.0,1.0,0.0,Some college,56.0,0.0,0.0,56.0
0.0,1.0,0.0,0.0,0.0,3.0,,0.0,..,330.0
0.0,0.0,0.0,1.0,0.0,,56.0,Ì~,0.0,56.0
0.0,0.0,0.0,0.0,1.0,1.0,(ɹéƦ,0.0,0.0,28.0
0.0,0.0,1.0,0.0,0.0,Some college,968.0,-17.6,0.0,950.4
1.0,0.0,0.0,0.0,0.0,1.0,45.0,--..55,0.0,42.5
0.0,1.0,0.0,0.0,0.0,6.0,990.0,0.0,0.0,990.0
0.0,0.0,0.0,1.0,0.0,2.0,,0.0,0.0,176.0
0.0,0.0,0.0,1.0,0.0,1.0,48.0,0.0,0.0,48.0
0.0,0.0,0.0,1.0,0.0,1.0,48.0,0.0,s,48.0
0.0,1.0,0.0,0.0,0.0,6.0,267.0,-15.31,0.0,251.69
1.0,0.0,0.0,0.0,0.0,10.0,153.2,0.0,0.0,153.2
0.0,0.0,0.0,0.0,1.0,4.0,48.0,Afghanistan,0.0,43.2
0.0,1.0,0.0,0.0,0.0,,175.0,-17.5,00,157.5
1.0,0.0,0.0,0.0,0.0,9.0,ǝͬƁύ,0.0,,198.0
0.0,0.0,0.0,0.0,1.0,5.0,90.0,-1.8,0.0,88.2
0.0,0.0,1.0,0.0,0.0,3.0,÷144.0,-4.8,0.0,139.2
0.0,1.0,0.0,0.0,0.0,1.0,165.0,-16.5,`00,148.5
1.0,0.0,0.0,0.0,0.0,3.0,135.0,0.0,0.0,135.0
0.0,0.0,0.0,1.0,0.0,15.0,÷720.0,-9.6,0.0,710.4
1.0,0.0,0.0,0.0,0.0,1.0,24.Ä0,0.0,0.0,24.0
1.0,0.0,0.0,0.0,0.0,Some college,22..00,-2.8,0.0,69.2
0.0,0.0,0.0,1.0,0.0,1.0,28.0,0.0,0.0,28.0
0.0,0.0,1.0,0.0,0.0,2.0,96.0,0.0,0.0,96.0
0.0,1.0,0.0,0.0,0.0,3.0,148.0,0.0,0.0,148.0
0.0,0.0,0.0,1.0,0.0,1.0,22.Â0,0.0,0.0,22.0
0.0,1.0,0.0,0.0,0.0,1.0,Alabama,11..,0.0,157.5
0.0,0.0,1.0,0.0,0.0,5.0,320.0,-38.4,0.0,281.6
0.0,0.0,0.0,0.0,1.0,,172.5,-1.05,s,171.45
0.0,1.0,0.0,0.0,0.0,11..,56.0,-2.8,-28.0,25.2
0.0,1.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,42.0
0.0,0.0,0.0,1.0,0.0,33.0,1584.0,-67.17,0.0,1516.83
0.0,1.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,38.0
0.0,0.0,0.0,1.0,0.0,1.0,28.0,0.0,0.0,28.0
0.0,0.0,1.0,0.0,0.0,1.0,18.0,0.0,,18.0
0.0,1.0,0.0,0.0,0.0,5.0,240.0,-14.6,0.0,225.4
1.0,0.0,0.0,0.0,0.0,2.0,38.0,-1.9,0.0,36.1
0.0,1.0,0.0,0.0,0.0,1.0,185.0,0.0,0.0,185.0
1.0,0.0,0.0,0.0,0.0,2.0,90.0,0.0,0.0,90.0
1.0,0.0,0.0,0.0,0.0,2.0,11,0.0,0.0,130.0
0.0,1.0,0.0,0.0,0.0,"""Έ²",0.581,00..00,0.0,185.0
0.0,0.0,1.0,0.0,0.0,2.0,76.0,u·ȹ²ό,0.0,64.6
1.0,0.0,0.0,0.0,0.0,9.0,700.0,-57.0,0.0,643.0
1.0,0.0,0.0,0.0,0.0,2.0,96.0,0.0,0.0,96.0
0.0,1.0,0.0,0.0,0.0,2.0,220.0,0.0,0.0,220.0
1.0,0.0,0.0,0.0,0.0,2.0,76.0,0.0,0.0,76.0
1.0,0.0,0.0,0.0,0.0,1.0,25.6,0.0,0.0,25.6
0.0,1.0,0.0,0.0,0.0,9.0,342.0,0.0,0.0,342.0
0.0,1.0,0.0,0.0,0.0,1.0,58.0,0.0,0.0,58.0
0.0,0.0,0.0,0.0,1.0,1.0,24.0,-1.3ø9,0.0,22.61
0.0,0.0,0.0,1.0,0.0,3.0,204.0,0.0,0.0,204.0
0.0,1.0,0.0,0.0,0.0,1.0,48.0,0.0,0.0,48.0
0.0,1.0,0.0,0.0,0.0,Some college,232.0,ƕι,0.0,232.0
0.0,1.0,0.0,0.0,0.0,2.0,220.0,,0.0,209.0
1.0,0.0,0.0,0.0,0.0,3.0,96.0,o͘ǿ,0.0,96.0
0.0,1.0,0.0,0.0,0.0,1.0,125.0,0.0,0.0,125.0
0.0,1.0,0.0,0.0,0.0,9.0,990.0,-43.99,0.0,946.01
0.0,0.0,1.0,0.0,0.0,2.0,90Ç.0,-9.01,0.0,80.99
0.0,1.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,28.0
0.0,1.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,78.0
0.0,1.0,0.0,0.0,0.0,1.0,125.0,0.0,0.0,125.0
1.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,0.0,42.0
0.0,1.0,0.0,0.0,0.0,4.0,414.0,-33.0,0.0,381.0
0.0,0.0,0.0,0.0,1.0,1.0,48.0,0.0,s,48.0
0.0,0.0,0.0,0.0,1.0,1.0,28.0,-2.8,0.0,25.2
0.0,1.0,0.0,0.0,0.0,Some college,56.0,0.0,{̈ͬ,56.0
0.0,1.0,0.0,0.0,0.0,1.0,175.0,00..00,0.0,175.0
0.0,1.0,0.0,0.0,0.0,1.0,34.0,Afghanistan,0.0,34.0
0.0,1.0,0.0,0.0,0.0,/ʏ͑,19į25.0,,0.0,1907.5
0.0,0.0,1.0,0.0,0.0,3.0,0.521,0.0,0.0,125.0
0.0,1.0,0.0,0.0,0.0,6.0,696.0,-11.6,0.0,684.4
0.0,0.0,1.0,0.0,0.0,9.0,925.0,-73.5,,851.5
0.0,1.0,0.0,0.0,0.0,2.0,220.0,0.0,0.0,220.0
0.0,1.0,0.0,0.0,0.0,1.0,175.0,00..,Yê̼,175.0
0.0,0.0,0.0,0.0,1.0,2.0,36.0,0.0,0.0,36.0
0.0,0.0,0.0,1.0,0.0,11..00,2È8.0,0.0,0.0,28.0
0.0,0.0,0.0,0.0,1.0,20.0,220.5,-16.92,0.0,203.58
0.0,0.0,0.0,0.0,1.0,,228.0,-5.79,0.0,222.21
0.0,1.0,0.0,0.0,0.0,4.0,1152.0,-57.6,0.0,1094.4
1.0,0.0,0.0,0.0,0.0,Some college,34.0,0.0,0.0,34.0
0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,-28.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,Alabama,0.0,0.0,48.0
1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,42.0
0.0,1.0,0.0,0.0,0.0,,204.0,0.0,0.0,204.0
0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,195.0
0.0,1.0,0.0,0.0,0.0,4.0,440.0,-44.0,0.0,396.0
